NSE ID,ID,Equity_Share_Dividend_2015,Tax_On_Dividend_2015,Profit_Loss_Before_Tax_2015,Profit_Loss_For_The_Period_2015,Total_Revenue_2015,Equity_Share_Capital_2015,Total_Current_Liabilities_2015,Total_Non-Current_Liabilities_2015,Total_Current_Assets_2015,Total_Assets_2015,X1_2015,X2_2015,X3_2015,X4_2015,X5_2015,z-score_2015,ROA_2015,ROE_2015,Equity_Share_Dividend_2014,Tax_On_Dividend_2014,Profit_Loss_Before_Tax_2014,Profit_Loss_For_The_Period_2014,Total_Revenue_2014,Equity_Share_Capital_2014,Total_Current_Liabilities_2014,Total_Non-Current_Liabilities_2014,Total_Current_Assets_2014,Total_Assets_2014,X1_2014,X2_2014,X3_2014,X4_2014,X5_2014,z-score_2014,ROA_2014,ROE_2014,Equity_Share_Dividend_2013,Tax_On_Dividend_2013,Profit_Loss_Before_Tax_2013,Profit_Loss_For_The_Period_2013,Total_Revenue_2013,Equity_Share_Capital_2013,Total_Current_Liabilities_2013,Total_Non-Current_Liabilities_2013,Total_Current_Assets_2013,Total_Assets_2013,X1_2013,X2_2013,X3_2013,X4_2013,X5_2013,z-score_2013,ROA_2013,ROE_2013,Equity_Share_Dividend_2012,Tax_On_Dividend_2012,Profit_Loss_Before_Tax_2012,Profit_Loss_For_The_Period_2012,Total_Revenue_2012,Equity_Share_Capital_2012,Total_Current_Liabilities_2012,Total_Non-Current_Liabilities_2012,Total_Current_Assets_2012,Total_Assets_2012,X1_2012,X2_2012,X3_2012,X4_2012,X5_2012,z-score_2012,ROA_2012,ROE_2012,Equity_Share_Dividend_2011,Tax_On_Dividend_2011,Profit_Loss_Before_Tax_2011,Profit_Loss_For_The_Period_2011,Total_Revenue_2011,Equity_Share_Capital_2011,Total_Current_Liabilities_2011,Total_Non-Current_Liabilities_2011,Total_Current_Assets_2011,Total_Assets_2011,X1_2011,X2_2011,X3_2011,X4_2011,X5_2011,z-score_2011,ROA_2011,ROE_2011,Stock_2015,Stock_2014,Stock_2013,Stock_2012,Stock_2011,Stock_2010,Trend_2015,Trend_2014,Trend_2013,Trend_2012,Trend_2011,Trend_2010,Sector,Company,Sent_2010,Sent_2011,Sent_2012,Sent_2013,Sent_2014,Sent_2015,Vader_2010,Vader_2011,Vader_2012,Vader_2013,Vader_2014,Vader_2015,Share_2011,Share_2012,Share_2013,Share_2014,Share_2015
SVOGL,522175,463600000.0,0.0,-5964600000.0,-5828800000.0,0.0,41652000000.0,12197700000.0,10436200000.0,30846600000.0,2070300000.0,0.042290886392,-0.139940459042,-0.143200806684,0.0112298584398,0.049704696053,0.0,-0.139940459042,-12.572907679,463600000.0,0.0,-6851100000.0,-5270200000.0,0.0,44164100000.0,13276400000.0,10352500000.0,28870100000.0,2631600000.0,0.0662053568396,-0.119332217797,-0.155128260284,0.011819716184,0.0595868590099,0.0,-0.119332217797,-11.3679896462,463600000.0,0.0,769300000.0,376500000.0,0.0,46121800000.0,13852300000.0,14168800000.0,21689400000.0,10854200000.0,-0.00686226469912,0.00816316795962,0.0166797479717,0.0129287025004,0.235337736168,0.0,0.00816316795962,0.812122519413,463600000.0,46400000.0,1046600000.0,691700000.0,7500000.0,41078500000.0,13169200000.0,13650200000.0,17450700000.0,12882700000.0,-0.0117092883138,0.0155263702423,0.0254780481274,0.0149063210389,0.313611743369,0.0,0.0168384921553,1.49201898188,463600000.0,92700000.0,846500000.0,406500000.0,15000000.0,38143300000.0,14799500000.0,8620200000.0,19978100000.0,12335700000.0,0.162002238925,0.00783361691306,0.0221926262279,0.0162107537861,0.323404110289,0.0,0.0106571796357,0.876833477135,,,,,,,,,,,,,oil drilling and exploration,SVOGL Oil Gas and Energy,Negative,Negative,Negative,Negative,Positive,,Positive,Positive,Positive,Positive,Positive,,0.678733031674,1.0,,,
ASIANOI,530355,223200000.0,0.0,-275800000.0,-294000000.0,0.0,800400000.0,379200000.0,626000000.0,800000.0,146100000.0,-0.308345827086,-0.367316341829,-0.344577711144,0.35609444799,0.182533733133,0.0,-0.367316341829,-1.31720430108,223200000.0,0.0,-167600000.0,-167600000.0,0.0,801800000.0,531700000.0,333500000.0,700000.0,83400000.0,0.247193813919,-0.209029683213,-0.209029683213,0.667863554758,0.104015964081,0.0,-0.209029683213,-0.750896057348,223200000.0,0.0,-249900000.0,-250000000.0,0.0,1178400000.0,902500000.0,537600000.0,1900000.0,266100000.0,0.309657162254,-0.212152070604,-0.212067209776,0.413716404078,0.225814663951,0.0,-0.212152070604,-1.12007168459,153200000.0,0.0,-94500000.0,-93500000.0,0.0,1201600000.0,773800000.0,437900000.0,25300000.0,544300000.0,0.279543941411,-0.0778129161119,-0.0786451398136,0.330742659758,0.452979360852,0.0,-0.0778129161119,-0.610313315927,153200000.0,44000000.0,-132700000.0,-90400000.0,7100000.0,1138300000.0,740200000.0,279000000.0,27300000.0,458100000.0,0.405165597821,-0.124308178863,-0.116577352192,0.500163238655,0.402442238426,0.0,-0.0794166739875,-0.590078328982,,,,,,,,,,,,,oil drilling and exploration,Asian Oilfield Services,Neutral,Neutral,Neutral,Negative,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.321266968326,0.0,,,
ASHAPURMIN,527001,174000000.0,0.0,646900000.0,646900000.0,0.0,7920800000.0,4024000000.0,9469200000.0,506500000.0,5989200000.0,-0.687455812544,0.081671043329,0.081671043329,0.0174423849955,0.756135743864,0.0,0.081671043329,3.71781609195,174000000.0,0.0,-1239400000.0,-1239400000.0,0.0,7096100000.0,4395000000.0,9725200000.0,72700000.0,7586900000.0,-0.751144995138,-0.174659319908,-0.174659319908,0.017758907521,1.06916475247,0.0,-0.174659319908,-7.12298850575,174000000.0,38000000.0,1412700000.0,1412700000.0,6500000.0,7068400000.0,4319200000.0,8444700000.0,66700000.0,6719400000.0,-0.583654009394,0.193565729161,0.199861354762,0.0204431703363,0.950625318318,1.0,0.199861354762,8.11896551724,166000000.0,15800000.0,324400000.0,323900000.0,2700000.0,6855200000.0,4021400000.0,9347800000.0,473600000.0,4884600000.0,-0.77698681293,0.0445501225347,0.04732174116,0.0169018673509,0.712539386159,0.0,0.0472488038278,1.95120481928,158000000.0,0.0,65600000.0,66100000.0,0.0,6659200000.0,3662600000.0,9991700000.0,141700000.0,4409800000.0,-0.950429481019,0.00992611725132,0.00985103315714,0.0155920026842,0.662211677078,0.0,0.00992611725132,0.41835443038,,,,,,,,,,,,,mining & minerals,Ashapura Minechem,Negative,,Neutral,Neutral,Neutral,Positive,Positive,,Neutral,Positive,Neutral,Positive,,1.0,1.0,,
MOSERBAER,517140,2217700000.0,0.0,-7036500000.0,-7036500000.0,0.0,22003800000.0,9145800000.0,31131800000.0,8125000000.0,7804200000.0,-0.999191048819,-0.319785673384,-0.319785673384,0.0564921236576,0.354675101573,0.0,-0.319785673384,-3.17288181449,2083100000.0,0.0,-7083000000.0,-7083000000.0,0.0,26013500000.0,9874300000.0,24752000000.0,10400700000.0,10106000000.0,-0.571922271128,-0.272281699887,-0.272281699887,0.0592586060246,0.388490591424,0.0,-0.272281699887,-3.40022082473,1983100000.0,0.0,-4466600000.0,-4466600000.0,0.0,32687800000.0,12644300000.0,22315400000.0,11762800000.0,10058000000.0,-0.295862676595,-0.136644252596,-0.136644252596,0.0581926275449,0.307698896836,0.0,-0.136644252596,-2.25233220715,1683100000.0,0.0,-4591700000.0,-4591700000.0,0.0,36450500000.0,15565100000.0,19861400000.0,12899000000.0,15463000000.0,-0.11786669593,-0.125970837163,-0.125970837163,0.0513760515745,0.424219146514,0.0,-0.125970837163,-2.72812072961,1683100000.0,0.0,-3194200000.0,-3194200000.0,0.0,38868100000.0,14314700000.0,24324900000.0,5854900000.0,21283000000.0,-0.257542817889,-0.0821805027773,-0.0821805027773,0.0557690905838,0.547569858058,0.0,-0.0821805027773,-1.8978076169,,,,,,,,,,,,,computers,Moser Baer (India),Neutral,,Negative,Negative,Negative,Negative,Neutral,,Positive,Positive,Positive,Positive,0.0,0.0,0.0,0.0,0.0
POLARIS,532254,506800000.0,0.0,1706500000.0,897600000.0,0.0,10270000000.0,6417200000.0,3730500000.0,0.0,18548400000.0,0.261606621227,0.087400194742,0.166163583252,0.135853102801,1.80607594937,1.0,0.087400194742,1.77111286504,499600000.0,1499500000.0,1844300000.0,1307200000.0,267700000.0,9797800000.0,5313600000.0,3864900000.0,0.0,17158800000.0,0.147859723611,-0.0469493151524,0.188236134642,0.129265957722,1.75129110617,1.0,0.133417706016,2.61649319456,497800000.0,622200000.0,1104700000.0,839700000.0,105700000.0,16604800000.0,9709500000.0,4704000000.0,144700000.0,20353100000.0,0.301448978609,0.00673299286953,0.0665289554828,0.102666694165,1.22573593178,1.0,0.0505697147813,1.68682201687,497500000.0,497500000.0,2037500000.0,1670600000.0,84600000.0,16708200000.0,10704400000.0,5675200000.0,156500000.0,18905200000.0,0.301001903257,0.0651476520511,0.121946110293,0.085309600974,1.13149232114,1.0,0.0999868328126,3.35798994975,497200000.0,497200000.0,2364800000.0,1885100000.0,80700000.0,14441500000.0,7745300000.0,3991800000.0,160100000.0,17974900000.0,0.259910674099,0.090516913063,0.163750302946,0.119752402515,1.24466987501,1.0,0.130533531835,3.79143201931,172.367974589,165.064166667,131.885232733,119.419479638,196.488550388,174.353462709,UP,UP,UP,DOWN,DOWN,DOWN,computers,Polaris Consulting & Services,Negative,Positive,Neutral,Positive,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.00463995768267,0.00511830793338,0.0040747094312,0.0045420072041,0.0
TCS,532540,1970400000.0,85713800000.0,2.911664e+11,2.28827e+11,16481600000.0,7.766854e+11,5.329587e+11,1.770629e+11,10953900000.0,8.960405e+11,0.458223883184,0.163041045963,0.374883318265,0.0104799145608,1.15367238782,1.0,0.294619932343,116.13225741,1958700000.0,1.547387e+11,2.454997e+11,1.925696e+11,25915400000.0,6.30653e+11,4.043014e+11,1.646363e+11,11852300000.0,7.804479e+11,0.38002689276,0.0188939083775,0.389278573161,0.0110981672471,1.23752348756,1.0,0.30534953453,98.3150048502,1958700000.0,62673300000.0,2.354447e+11,1.847492e+11,7889600000.0,5.760419e+11,3.483481e+11,1.22657e+11,12866100000.0,6.778764e+11,0.391796325927,0.198225684625,0.408728427568,0.0144528866297,1.1767831472,1.0,0.320721808605,94.3223566651,1957200000.0,43058800000.0,1.570318e+11,1.278634e+11,7121800000.0,4.301214e+11,2.350864e+11,96769100000.0,7729800000.0,5.065653e+11,0.321577350023,0.180606684531,0.365087159114,0.0187293837543,1.17772633494,1.0,0.297272816465,65.3297567954,1957200000.0,48930400000.0,1.336633e+11,1.097598e+11,7973400000.0,3.425881e+11,1.653579e+11,88354800000.0,5667000000.0,4.154372e+11,0.224768752913,0.154284401589,0.39015745147,0.0208164489512,1.21264340472,1.0,0.320384158119,56.0800122624,852.806599402,1110.87602446,1243.45126877,1691.48155354,2367.27351938,2548.07444444,DOWN,UP,DOWN,DOWN,DOWN,UP,computers,Tata Consultancy Services,Positive,Negative,Negative,Negative,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.458441618178,0.430869567848,0.304142171508,0.439700909589,0.409384120518
HCLTECH,532281,2820800000.0,22517400000.0,57676100000.0,47336800000.0,4458500000.0,2.660038e+11,1.762357e+11,46376200000.0,4538500000.0,1.440211e+11,0.488186634928,0.0765436433615,0.216824346118,0.0554024672639,0.541424972124,1.0,0.177955352518,16.7813386273,2812000000.0,23855900000.0,76985400000.0,63459500000.0,4392700000.0,2.491506e+11,1.617428e+11,50003800000.0,5089300000.0,1.835294e+11,0.448479754815,0.141323761612,0.30899142928,0.0510408744471,0.736620341272,1.0,0.254703380205,22.5673897582,2812000000.0,23855900000.0,76985400000.0,63459500000.0,4392700000.0,2.491506e+11,1.617428e+11,50003800000.0,5089300000.0,1.835294e+11,0.448479754815,0.141323761612,0.30899142928,0.0510408744471,0.736620341272,1.0,0.254703380205,22.5673897582,1400000000.0,7002700000.0,73976600000.0,59846200000.0,1133900000.0,2.18145e+11,1.400652e+11,53430800000.0,7181600000.0,1.715649e+11,0.397141350936,0.237042334227,0.3391166426,0.0230975839927,0.786471842123,1.0,0.274341378441,42.7472857143,1393700000.0,8353600000.0,45447400000.0,37047200000.0,1398200000.0,1.595933e+11,86337600000.0,45860300000.0,11355600000.0,1.289666e+11,0.253627815203,0.171030989396,0.284770099998,0.0243586136022,0.80809532731,1.0,0.232135058301,26.5819042836,387.035224215,456.774350153,523.575465465,876.093710407,1504.50939535,1098.19043379,DOWN,UP,DOWN,DOWN,DOWN,UP,computers,HCL Technologies,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.0803914353396,0.0686010563316,0.169337522407,0.0745299777566,0.110744047989
AFL,532774,297600000.0,0.0,-562700000.0,-1375900000.0,0.0,2577900000.0,1544300000.0,2190100000.0,623400000.0,3234700000.0,-0.250513984251,-0.533729004228,-0.218278443694,0.105775724187,1.25478102331,0.0,-0.533729004228,-4.62331989247,297600000.0,0.0,39900000.0,-74500000.0,0.0,3677100000.0,2404500000.0,1969800000.0,566900000.0,3420900000.0,0.118218161051,-0.020260531397,0.0108509423187,0.117317775062,0.93032552827,0.0,-0.020260531397,-0.250336021505,297600000.0,0.0,29500000.0,24500000.0,0.0,3366700000.0,2518000000.0,1773800000.0,366300000.0,2991400000.0,0.221047316363,0.00727715567173,0.00876228948228,0.13905892248,0.88852585618,0.0,0.00727715567173,0.0823252688172,242600000.0,0.0,42400000.0,28000000.0,0.0,3234400000.0,2485800000.0,2107200000.0,172600000.0,3292100000.0,0.117054167697,0.00865693791739,0.0131090774178,0.106412843232,1.01783947564,0.0,0.00865693791739,0.115416323166,242600000.0,36400000.0,113800000.0,93900000.0,5900000.0,3192200000.0,2359400000.0,2113300000.0,152200000.0,4235200000.0,0.0770941670321,0.0161644007268,0.0356493954013,0.107084528802,1.32673391392,1.0,0.0294154501598,0.387056883759,,,,,,,,,,,,,computers,Accel Frontline,Negative,Negative,Negative,Positive,Neutral,Neutral,Positive,Positive,Positive,Positive,Neutral,Neutral,0.000339228628596,0.0,0.0,0.0,0.0
3IINFOTECH,532628,6408000000.0,0.0,-9365200000.0,-10636700000.0,0.0,25456000000.0,6579600000.0,2477200000.0,18741200000.0,3767000000.0,0.161156505343,-0.417846480201,-0.367897548712,0.302002035969,0.147980829667,0.0,-0.417846480201,-1.65990948814,6037500000.0,88800000.0,-10341800000.0,-10577500000.0,0.0,37233500000.0,6520200000.0,9226300000.0,30520800000.0,4038100000.0,-0.0726791733251,-0.286470517142,-0.277755247291,0.15189787431,0.108453408893,0.0,-0.284085568104,-1.75196687371,5726400000.0,88800000.0,-4537700000.0,-4402200000.0,0.0,44889900000.0,6977000000.0,8264500000.0,30652400000.0,3953200000.0,-0.0286812846542,-0.100044776219,-0.101085099321,0.147144299777,0.0880643530059,0.0,-0.0980666029552,-0.768755238894,5715500000.0,88800000.0,-2464900000.0,-2553600000.0,0.0,40030400000.0,2510400000.0,9783700000.0,19910100000.0,4161900000.0,-0.181694412247,-0.0660098325273,-0.0615757024661,0.192481258714,0.103968483952,0.0,-0.063791518446,-0.446785058175,1919900000.0,88800000.0,-2524700000.0,-3261500000.0,6000000.0,35785500000.0,5693300000.0,6727100000.0,18968000000.0,5406200000.0,-0.0288887957413,-0.0937893839684,-0.0705509214626,0.0747185261003,0.151072361711,0.0,-0.091140266309,-1.69878639512,,,,,,,,,,,,,computers,3i Infotech,Neutral,Negative,Positive,,,Positive,Neutral,Positive,Positive,,,Positive,0.000344978266369,0.0,0.0,0.0,0.0
WIPRO,507685,4941000000.0,14823000000.0,1.04821e+11,80990000000.0,3085000000.0,5.91765e+11,4.50287e+11,1.66071e+11,16642000000.0,4.74561e+11,0.480285248367,0.106599748211,0.177132814546,0.0270424107754,0.801941649134,1.0,0.136861761003,16.3914187411,4937000000.0,29636000000.0,1.0557e+11,81931000000.0,5924000000.0,5.34085e+11,3.98555e+11,1.73653e+11,14216000000.0,4.37088e+11,0.421097765337,0.0868232584701,0.197665165657,0.0262789496937,0.818386586405,1.0,0.153404420645,16.59530079,4937000000.0,29636000000.0,1.0557e+11,81931000000.0,5924000000.0,5.34085e+11,3.98555e+11,1.73653e+11,14216000000.0,4.37088e+11,0.421097765337,0.0868232584701,0.197665165657,0.0262789496937,0.818386586405,1.0,0.153404420645,16.59530079,4932000000.0,19736000000.0,96082000000.0,73874000000.0,3353000000.0,4.57369e+11,3.26042e+11,1.49156e+11,14654000000.0,4.03684e+11,0.386746806189,0.111037258756,0.210075453299,0.0301080520115,0.882622127866,1.0,0.161519473336,14.9785077048,4926000000.0,17247000000.0,72051000000.0,56502000000.0,2892000000.0,4.07066e+11,2.83848e+11,1.61246e+11,3525000000.0,3.45518e+11,0.301184574492,0.08932949448,0.1770007812,0.0298960375309,0.848800931544,1.0,0.138803044224,11.4701583435,535.570717489,405.305412844,391.407364865,420.600497738,553.871744186,581.674771689,UP,UP,UP,DOWN,DOWN,UP,computers,Wipro,Negative,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.16627952439,0.202856814428,0.228368766986,0.100511209104,0.0766278766502
MASTEK,523704,115000000.0,57700000.0,206800000.0,133700000.0,7100000.0,2455200000.0,1360900000.0,415500000.0,60800000.0,3951400000.0,0.385060280222,0.0280628869339,0.084229390681,0.241444467772,1.60940045617,1.0,0.0544558488107,1.16260869565,112700000.0,56400000.0,781300000.0,743900000.0,7300000.0,5141700000.0,2205500000.0,634200000.0,129200000.0,6881700000.0,0.305599315402,0.132290876558,0.151953634012,0.147629028032,1.33840947547,1.0,0.144679775172,6.60070984916,110800000.0,104100000.0,327200000.0,269700000.0,10400000.0,4487600000.0,1543400000.0,864800000.0,189000000.0,5718700000.0,0.151216685979,0.034584187539,0.0729120242446,0.105143290947,1.27433371958,1.0,0.0600989392994,2.43411552347,123200000.0,73900000.0,325000000.0,301900000.0,12600000.0,4813700000.0,1648900000.0,686600000.0,303200000.0,4310100000.0,0.199908594221,0.0447472837942,0.0675156324657,0.124469589816,0.895381930739,1.0,0.0627168290504,2.45048701299,135100000.0,0.0,-60100000.0,-55700000.0,0.0,4770100000.0,1664500000.0,635300000.0,354900000.0,4634600000.0,0.215760675877,-0.0116769040481,-0.0125993165762,0.136437083417,0.971593886921,0.0,-0.0116769040481,-0.412287194671,275.885478326,109.732599388,112.649384384,132.196493213,215.148689922,277.559299848,UP,UP,DOWN,DOWN,DOWN,UP,computers,Mastek,,Negative,Negative,Negative,Negative,Neutral,,Positive,Positive,Positive,Positive,Neutral,0.0,0.000762301181567,0.000400917484243,0.000123857499402,0.000176355891156
OFSS,532466,424300000.0,8485600000.0,15011000000.0,9288500000.0,1733300000.0,50468600000.0,33226500000.0,19785800000.0,789500000.0,36733000000.0,0.266318067075,-0.0184352250706,0.297432462957,0.0206218135337,0.727838695743,1.0,0.184045129051,21.8913504596,423100000.0,56248400000.0,16136300000.0,10580200000.0,10071600000.0,58032500000.0,40186800000.0,27371800000.0,753300000.0,37169900000.0,0.220824537974,-0.960492827295,0.278056261578,0.0150435020675,0.640501443157,0.0,0.182315082066,25.0063814701,420700000.0,0.0,17308100000.0,11483600000.0,0.0,97689500000.0,80159900000.0,12513300000.0,623600000.0,37803800000.0,0.692465413376,0.117552039881,0.177174619586,0.0320242979698,0.386979153338,1.0,0.117552039881,27.296410744,420300000.0,0.0,15047600000.0,10292600000.0,0.0,83258900000.0,64670600000.0,9730900000.0,604500000.0,33780200000.0,0.659865792126,0.12362161883,0.180732630385,0.0406660603363,0.405724793385,1.0,0.12362161883,24.4886985487,419900000.0,0.0,15658900000.0,10892300000.0,0.0,71138200000.0,53589200000.0,8202100000.0,465600000.0,29808900000.0,0.638013050654,0.153114641641,0.220119429505,0.0484442239579,0.419028032759,1.0,0.153114641641,25.9402238628,2197.88035874,2065.4416055,2641.7978003,2884.88665913,3203.9171938,3676.70259513,UP,UP,DOWN,DOWN,DOWN,DOWN,computers,Oracle Financial Services Software,Positive,Negative,,Neutral,Positive,Positive,Positive,Positive,,Neutral,Positive,Positive,0.0,0.0,0.0,0.170882628901,0.0430531924142
INFY,500209,11480000000.0,55700000000.0,2.0693e+11,1.5786e+11,11340000000.0,7.2767e+11,4.6097e+11,1.5537e+11,730000000.0,5.6992e+11,0.419970591065,0.124809322907,0.284373411024,0.0735426008969,0.783212170352,1.0,0.216938997073,13.7508710801,5740000000.0,51110000000.0,1.6798e+11,1.2164e+11,10340000000.0,6.1813e+11,4.2752e+11,1.3715e+11,300000000.0,5.0637e+11,0.469755553039,0.0973743387313,0.271755132416,0.0417606402328,0.819196609128,1.0,0.196787083623,21.1916376307,2860000000.0,36180000000.0,1.4002e+11,1.0194e+11,6150000000.0,5.2712e+11,3.9237e+11,1.0256e+11,3640000000.0,4.6917e+11,0.54979890727,0.11308620428,0.26563211413,0.0269303201507,0.890062983761,1.0,0.193390499317,35.6433566434,2870000000.0,24120000000.0,1.2357e+11,91160000000.0,4030000000.0,4.3028e+11,3.2738e+11,67930000000.0,1760000000.0,3.898e+11,0.602979455238,0.146439527749,0.287185088779,0.0411823791075,0.905921725388,1.0,0.211862043321,31.7630662021,2870000000.0,26990000000.0,1.158e+11,84700000000.0,4380000000.0,3.5815e+11,2.9568e+11,60580000000.0,0.0,3.3083e+11,0.656428870585,0.148904090465,0.323328214435,0.0473753714097,0.923719112104,1.0,0.236493089488,29.512195122,2802.40853513,2802.7020948,2502.98103604,2843.65999246,3461.90287597,1543.70519787,DOWN,UP,UP,DOWN,UP,UP,computers,Infosys,Negative,Negative,Positive,Negative,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,0.25183413445,0.243815377914,0.237081012317,0.175436512851,0.281672648692
ROLTA,500366,1627000000.0,0.0,646000000.0,1122300000.0,0.0,74591700000.0,26342700000.0,13895300000.0,21769000000.0,18770600000.0,0.166873794269,0.0150459099337,0.00866048099185,0.0456198495414,0.251644619978,0.0,0.0150459099337,0.689797172711,1613300000.0,483900000.0,7475800000.0,7165200000.0,98600000.0,69269000000.0,17436400000.0,6105700000.0,25622300000.0,18889200000.0,0.163575336731,0.0950309662331,0.107924179647,0.0508478315683,0.272693412638,0.0,0.10344021135,4.44133143247,1613300000.0,363000000.0,3708000000.0,4593900000.0,61700000.0,63888300000.0,6171400000.0,8226300000.0,25359700000.0,11489100000.0,-0.0321639486416,0.0652576449835,0.0580387958359,0.0480348954922,0.179831048877,0.0,0.0719051845174,2.84751751069,1613300000.0,484000000.0,-7355400000.0,-7374300000.0,82300000.0,55802800000.0,4149000000.0,6463300000.0,23891200000.0,13455000000.0,-0.0414728293204,-0.142297519121,-0.13181059015,0.0531486270569,0.2411169332,0.0,-0.132149282832,-4.57094154838,1613300000.0,484000000.0,3606600000.0,3273400000.0,78500000.0,49977700000.0,8310700000.0,5578000000.0,19741900000.0,15039100000.0,0.0546783865604,0.0542421920176,0.0721641852266,0.0637166813455,0.300916208629,0.0,0.0654972117564,2.02900886382,174.186838565,115.730550459,76.9475225225,61.45739819,95.6206976744,117.403789954,UP,UP,UP,UP,DOWN,UP,computers,Rolta India,Positive,Positive,Negative,Positive,Neutral,Positive,Positive,Positive,Positive,Positive,Neutral,Positive,0.00451346565166,0.00497915771769,0.00237852007479,0.00167292458096,0.0
MOSCHIP,532407,92100000.0,3880800000.0,-107100000.0,-111800000.0,790000000.0,178000000.0,170500000.0,381200000.0,7900000.0,52400000.0,-1.18370786517,-26.8685393258,-0.601685393258,0.236700077101,0.294382022472,0.0,-0.62808988764,-1.21389793702,92100000.0,3880800000.0,-45400000.0,-45400000.0,743400000.0,155400000.0,146200000.0,247100000.0,7600000.0,58800000.0,-0.649292149292,-30.0489060489,-0.292149292149,0.36160188457,0.378378378378,0.0,-0.292149292149,-0.492942453855,460400000.0,3603600000.0,-67100000.0,-75700000.0,612400000.0,168100000.0,141300000.0,199700000.0,8600000.0,70500000.0,-0.34741225461,-25.5306365259,-0.399167162403,2.21027364378,0.419393218322,0.0,-0.450327186199,-0.164422241529,460400000.0,3603600000.0,-12900000.0,-75300000.0,601700000.0,162300000.0,118700000.0,118600000.0,8200000.0,122700000.0,0.000616142945163,-26.3746149107,-0.0794824399261,3.6309148265,0.756007393715,0.0,-0.463955637708,-0.163553431798,460400000.0,3049200000.0,-21400000.0,-279900000.0,494700000.0,194200000.0,84600000.0,78200000.0,5300000.0,132700000.0,0.032955715757,-19.6900102987,-0.110195674562,5.51377245509,0.683316168898,0.0,-1.44129763131,-0.607949609036,,,,,,,,,,,,,computers,Moschip Semiconductor Technology,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,Positive,0.0284434580621,0.0364029064245,0.0236078718606,0.0126131048021,0.0196226977484
TECHM,532755,4839000000.0,11621000000.0,39233000000.0,32200000000.0,2364000000.0,2.06499e+11,1.22736e+11,53484000000.0,5175000000.0,2.20782e+11,0.335362398849,0.0882086596061,0.189991234824,0.0824937349767,1.06916740517,1.0,0.155932958513,6.65426741062,4804000000.0,5793000000.0,29305000000.0,22562000000.0,1178000000.0,1.70165e+11,94889000000.0,42007000000.0,3293000000.0,1.92872e+11,0.310768959539,0.0916228366585,0.172215202891,0.106048565121,1.1334410719,1.0,0.132588957776,4.69650291424,2335000000.0,4670000000.0,32378000000.0,26855000000.0,794000000.0,1.47392e+11,90804000000.0,42193000000.0,6994000000.0,1.63654e+11,0.329807587929,0.145129993487,0.219672709509,0.0474718929799,1.11033163265,1.0,0.18220120495,11.5010706638,1281000000.0,641000000.0,8172000000.0,6525000000.0,109000000.0,72585000000.0,21585000000.0,23795000000.0,6962000000.0,59067000000.0,-0.0304470620652,0.0795618929531,0.112585244885,0.0416490554996,0.81376317421,0.0,0.0898946063236,5.09367681499,1275000000.0,514000000.0,5790000000.0,4606000000.0,83000000.0,63454000000.0,19809000000.0,17007000000.0,12015000000.0,53107000000.0,0.0441579727046,0.0631796261859,0.091247202698,0.0439321893736,0.836936993728,0.0,0.0725880165159,3.61254901961,775.447578475,666.572133028,759.019662162,1196.71420814,2106.70568217,959.283333333,UP,UP,DOWN,DOWN,DOWN,UP,computers,Tech Mahindra,Positive,Negative,Negative,Negative,Negative,Negative,Positive,Positive,Positive,Positive,Positive,Positive,0.00477219935144,0.00659451022149,0.0306085079316,0.0199868677117,0.0587190600976
